player_id,player_name,season,position,primary_league_id,primary_league_name,latest_team_id,latest_team_name,minutes,appearances,provider_rating_avg,pass_accuracy_pct,goals,assists,shots_total,shots_on_target,passes_total,key_passes,tackles,blocks,interceptions,duels_total,duels_won,dribbles_attempted,dribbles_successful,dribbled_past,fouls_drawn,fouls_committed,offsides,yellow_cards,red_cards,goals_per90,assists_per90,shots_total_per90,shots_on_target_per90,passes_total_per90,key_passes_per90,tackles_per90,blocks_per90,interceptions_per90,duels_total_per90,duels_won_per90,dribbles_attempted_per90,dribbles_successful_per90,dribbled_past_per90,fouls_drawn_per90,fouls_committed_per90,offsides_per90,yellow_cards_per90,red_cards_per90,shot_accuracy_pct,duel_win_pct,dribble_success_pct,cluster,archetype_cluster
782,Lorenzo Pellegrini,2025,F,135,Serie A,497,AS Roma,1475.0,24,6.839525423728813,77.12609970674487,4.0,2.0,24.0,12.0,682.0,28.0,12.0,4.0,14.0,175.0,77.0,24.0,5.0,13.0,39.0,20.0,5.0,2,0,0.2440677966101695,0.1220338983050847,1.464406779661017,0.7322033898305085,41.61355932203389,1.7084745762711864,0.7322033898305085,0.2440677966101695,0.8542372881355932,10.677966101694915,4.698305084745763,1.464406779661017,0.3050847457627118,0.7932203389830508,2.3796610169491523,1.220338983050847,0.3050847457627118,0.1220338983050847,0.0,50.0,44.0,20.833333333333336,0,1
786,Nicolò Zaniolo,2025,F,135,Serie A,494,Udinese,2269.0,32,6.849029982363316,78.06563039723662,5.0,6.0,47.0,22.0,579.0,53.0,28.0,0.0,4.0,375.0,140.0,94.0,33.0,20.0,61.0,62.0,6.0,8,0,0.1983252534156016,0.2379903040987219,1.864257382106655,0.872631115028647,22.96606434552666,2.1022476862053767,1.110621419127369,0.0,0.1586602027324812,14.874394006170116,5.553107095636844,3.72851476421331,1.3089466725429704,0.7933010136624064,2.41956809167034,2.4592331423534595,0.2379903040987219,0.3173204054649625,0.0,46.80851063829788,37.333333333333336,35.1063829787234,0,0
842,Nikola Vlašić,2025,F,135,Serie A,503,Torino,3053.0,37,6.954995086799869,83.80952380952381,8.0,3.0,36.0,17.0,1155.0,54.0,67.0,4.0,21.0,340.0,162.0,55.0,28.0,29.0,45.0,44.0,4.0,7,0,0.2358336062888961,0.088437602358336,1.0612512283000326,0.5011464133639043,34.04847690795938,1.5918768424500491,1.9751064526695048,0.117916803144448,0.6190632165083524,10.022928267278086,4.775630527350147,1.6213560432361611,0.8254176220111366,0.8548968227972485,1.326564035375041,1.297084834588929,0.117916803144448,0.2063544055027841,0.0,47.22222222222222,47.647058823529406,50.90909090909091,0,1
873,Federico Bernardeschi,2025,F,135,Serie A,500,Bologna,1222.0,29,7.056382978723404,87.22222222222223,4.0,2.0,30.0,13.0,540.0,30.0,7.0,2.0,7.0,109.0,48.0,49.0,24.0,3.0,11.0,13.0,2.0,3,0,0.2945990180032733,0.1472995090016366,2.20949263502455,0.9574468085106382,39.7708674304419,2.20949263502455,0.5155482815057283,0.1472995090016366,0.5155482815057283,8.027823240589198,3.53518821603928,3.608837970540098,1.76759410801964,0.220949263502455,0.8101472995090017,0.9574468085106382,0.1472995090016366,0.220949263502455,0.0,43.333333333333336,44.03669724770643,48.97959183673469,0,1
875,Paulo Dybala,2025,F,135,Serie A,497,AS Roma,1355.0,22,7.066715867158672,83.601756954612,2.0,6.0,29.0,18.0,683.0,55.0,10.0,1.0,4.0,170.0,78.0,54.0,19.0,8.0,40.0,11.0,3.0,0,0,0.1328413284132841,0.3985239852398524,1.92619926199262,1.1955719557195572,45.365313653136525,3.6531365313653135,0.6642066420664207,0.066420664206642,0.2656826568265683,11.29151291512915,5.180811808118081,3.586715867158672,1.2619926199261993,0.5313653136531366,2.656826568265682,0.7306273062730627,0.1992619926199262,0.0,0.0,62.06896551724138,45.88235294117647,35.18518518518518,0,0
910,Alexis Sánchez,2025,F,140,La Liga,536,Sevilla,1305.0,28,6.682222222222223,74.54954954954955,4.0,2.0,19.0,9.0,444.0,26.0,22.0,0.0,7.0,150.0,70.0,22.0,8.0,16.0,26.0,16.0,13.0,3,0,0.2758620689655172,0.1379310344827586,1.3103448275862069,0.6206896551724138,30.620689655172413,1.793103448275862,1.5172413793103448,0.0,0.4827586206896551,10.344827586206897,4.827586206896552,1.5172413793103448,0.5517241379310345,1.103448275862069,1.793103448275862,1.103448275862069,0.896551724137931,0.2068965517241379,0.0,47.368421052631575,46.66666666666666,36.36363636363637,0,1
984,Julian Brandt,2025,F,78,Bundesliga,165,Borussia Dortmund,1627.0,29,7.024169741697418,80.89591567852437,7.0,4.0,33.0,18.0,759.0,30.0,14.0,0.0,5.0,130.0,60.0,34.0,18.0,8.0,5.0,8.0,7.0,0,0,0.3872157344806392,0.2212661339889367,1.825445605408728,0.995697602950215,41.985248924400736,1.659496004917025,0.7744314689612785,0.0,0.2765826674861708,7.191149354640443,3.31899200983405,1.8807621389059617,0.995697602950215,0.4425322679778734,0.2765826674861708,0.4425322679778734,0.3872157344806392,0.0,0.0,54.54545454545454,46.15384615384615,52.94117647058824,0,1
1165,Matheus Cunha,2025,F,39,Premier League,33,Manchester United,2503.0,33,7.130043947263284,80.45454545454545,10.0,2.0,58.0,35.0,880.0,35.0,39.0,3.0,21.0,353.0,164.0,91.0,44.0,18.0,54.0,27.0,2.0,4,0,0.3595685177786655,0.0719137035557331,2.0854974031162605,1.2584898122253296,31.642029564522574,1.2584898122253296,1.402317219336796,0.1078705553335996,0.7550938873351977,12.692768677586896,5.896923691570116,3.272073511785857,1.5821014782261285,0.6472233320015981,1.941669996004794,0.970834998002397,0.0719137035557331,0.1438274071114662,0.0,60.3448275862069,46.45892351274787,48.35164835164835,0,0
1460,Bukayo Saka,2025,F,39,Premier League,42,Arsenal,2225.0,31,7.223685393258427,76.71410090556274,7.0,5.0,47.0,27.0,773.0,63.0,41.0,1.0,16.0,326.0,167.0,101.0,50.0,16.0,54.0,33.0,14.0,2,0,0.2831460674157303,0.2022471910112359,1.9011235955056176,1.0921348314606742,31.26741573033708,2.548314606741573,1.658426966292135,0.0404494382022471,0.6471910112359551,13.186516853932584,6.755056179775281,4.085393258426967,2.02247191011236,0.6471910112359551,2.1842696629213485,1.3348314606741574,0.5662921348314607,0.0808988764044943,0.0,57.44680851063831,51.22699386503068,49.50495049504951,0,0
1672,Danel Sinani,2025,F,78,Bundesliga,186,FC St. Pauli,2068.0,30,6.737366892545983,74.21383647798741,5.0,3.0,34.0,18.0,954.0,47.0,25.0,1.0,7.0,217.0,75.0,31.0,12.0,10.0,27.0,39.0,10.0,4,0,0.2176015473887814,0.1305609284332688,1.4796905222437136,0.7833655705996132,41.5183752417795,2.0454545454545454,1.0880077369439072,0.0435203094777562,0.304642166344294,9.443907156673111,3.2640232108317213,1.3491295938104448,0.5222437137330754,0.4352030947775629,1.1750483558994198,1.6972920696324951,0.4352030947775629,0.1740812379110251,0.0,52.94117647058824,34.56221198156682,38.70967741935484,0,1
