player_id,player_name,season,position,primary_league_id,primary_league_name,latest_team_id,latest_team_name,minutes,appearances,provider_rating_avg,pass_accuracy_pct,goals,assists,shots_total,shots_on_target,passes_total,key_passes,tackles,blocks,interceptions,duels_total,duels_won,dribbles_attempted,dribbles_successful,dribbled_past,fouls_drawn,fouls_committed,offsides,yellow_cards,red_cards,goals_per90,assists_per90,shots_total_per90,shots_on_target_per90,passes_total_per90,key_passes_per90,tackles_per90,blocks_per90,interceptions_per90,duels_total_per90,duels_won_per90,dribbles_attempted_per90,dribbles_successful_per90,dribbled_past_per90,fouls_drawn_per90,fouls_committed_per90,offsides_per90,yellow_cards_per90,red_cards_per90,shot_accuracy_pct,duel_win_pct,dribble_success_pct,cluster
22264,Ludovic Ajorque,2025,F,61,Ligue 1,106,Stade Brestois 29,2823.0,32,6.955508324477507,69.63824289405684,8.0,9.0,44.0,17.0,774.0,41.0,28.0,6.0,13.0,500.0,264.0,18.0,12.0,16.0,55.0,65.0,14.0,9,1,0.255047821466525,0.2869287991498406,1.4027630180658872,0.5419766206163655,24.67587672688629,1.3071200850159406,0.8926673751328374,0.1912858660998937,0.414452709883103,15.94048884165781,8.416578108395324,0.5738575982996812,0.3825717321997874,0.51009564293305,1.7534537725823591,2.072263549415516,0.4463336875664187,0.2869287991498406,0.0318809776833156,38.63636363636363,52.8,66.66666666666666,1
22842,Jean-Philippe Krasso,2025,F,61,Ligue 1,114,Paris FC,1099.0,25,6.579253867151956,71.76470588235294,2.0,2.0,24.0,10.0,256.0,24.0,13.0,1.0,1.0,203.0,78.0,48.0,18.0,9.0,19.0,20.0,11.0,0,0,0.1637852593266606,0.1637852593266606,1.9654231119199272,0.818926296633303,20.96451319381256,1.9654231119199272,1.064604185623294,0.0818926296633303,0.0818926296633303,16.62420382165605,6.387625113739764,3.9308462238398554,1.4740673339399455,0.7370336669699727,1.5559599636032757,1.637852593266606,0.9008189262966332,0.0,0.0,41.66666666666667,38.42364532019704,37.5,0
24641,Budu Zivzivadze,2025,F,78,Bundesliga,180,1. FC Heidenheim,1146.0,20,6.780191972076788,72.14611872146118,6.0,0.0,23.0,14.0,219.0,7.0,14.0,2.0,1.0,160.0,56.0,31.0,13.0,13.0,13.0,15.0,8.0,2,1,0.4712041884816754,0.0,1.8062827225130889,1.099476439790576,17.198952879581153,0.5497382198952879,1.099476439790576,0.1570680628272251,0.0785340314136125,12.565445026178011,4.397905759162303,2.4345549738219896,1.0209424083769634,1.0209424083769634,1.0209424083769634,1.1780104712041886,0.6282722513089005,0.1570680628272251,0.0785340314136125,60.86956521739131,35.0,41.935483870967744,1
24888,Hwang Hee-chan,2025,F,39,Premier League,39,Wolves,1461.0,26,6.588774811772757,75.46174142480211,2.0,2.0,15.0,6.0,379.0,15.0,10.0,0.0,13.0,118.0,43.0,25.0,9.0,7.0,18.0,28.0,9.0,5,0,0.1232032854209445,0.1232032854209445,0.924024640657084,0.3696098562628337,23.347022587268995,0.924024640657084,0.6160164271047228,0.0,0.8008213552361397,7.268993839835729,2.648870636550308,1.5400410677618068,0.5544147843942505,0.4312114989733059,1.108829568788501,1.7248459958932236,0.5544147843942505,0.3080082135523614,0.0,40.0,36.440677966101696,36.0,1
25242,Marius Bülter,2025,F,78,Bundesliga,192,1. FC Köln,1606.0,32,6.909090909090909,73.31670822942642,5.0,4.0,35.0,17.0,402.0,26.0,7.0,4.0,7.0,189.0,76.0,19.0,6.0,6.0,24.0,17.0,6.0,3,0,0.2801992528019925,0.224159402241594,1.961394769613948,0.9526774595267746,22.5280199252802,1.457036114570361,0.3922789539227895,0.224159402241594,0.3922789539227895,10.591531755915318,4.259028642590287,1.0647571606475716,0.336239103362391,0.336239103362391,1.3449564134495642,0.9526774595267746,0.336239103362391,0.1681195516811955,0.0,48.57142857142857,40.21164021164021,31.57894736842105,1
25297,Michael Gregoritsch,2025,F,78,Bundesliga,170,FC Augsburg,927.0,17,6.830528586839266,55.61797752808989,6.0,2.0,24.0,10.0,178.0,7.0,5.0,5.0,5.0,138.0,55.0,11.0,2.0,5.0,17.0,5.0,4.0,2,0,0.5825242718446603,0.1941747572815533,2.330097087378641,0.9708737864077672,17.281553398058254,0.6796116504854369,0.4854368932038835,0.4854368932038835,0.4854368932038835,13.398058252427186,5.339805825242719,1.0679611650485437,0.1941747572815533,0.4854368932038835,1.6504854368932038,0.4854368932038835,0.3883495145631067,0.1941747572815533,0.0,41.66666666666667,39.85507246376812,18.181818181818183,1
25391,Niclas Füllkrug,2025,F,135,Serie A,489,AC Milan,1055.0,28,6.223127962085307,68.24817518248175,1.0,0.0,18.0,8.0,274.0,16.0,3.0,1.0,5.0,142.0,52.0,6.0,3.0,4.0,9.0,19.0,17.0,0,0,0.0853080568720379,0.0,1.5355450236966823,0.6824644549763034,23.37440758293839,1.3649289099526067,0.2559241706161137,0.0853080568720379,0.4265402843601896,12.113744075829384,4.436018957345972,0.5118483412322274,0.2559241706161137,0.3412322274881517,0.7677725118483412,1.6208530805687202,1.4502369668246446,0.0,0.0,44.44444444444444,36.61971830985916,50.0,1
25635,Jonas Hofmann,2025,F,78,Bundesliga,168,Bayer Leverkusen,1015.0,23,6.910541871921182,83.54661791590493,2.0,2.0,17.0,7.0,547.0,16.0,13.0,0.0,2.0,60.0,33.0,11.0,7.0,7.0,9.0,5.0,2.0,3,0,0.1773399014778325,0.1773399014778325,1.5073891625615763,0.6206896551724138,48.5024630541872,1.41871921182266,1.1527093596059113,0.0,0.1773399014778325,5.320197044334975,2.9261083743842367,0.9753694581280788,0.6206896551724138,0.6206896551724138,0.7980295566502463,0.4433497536945813,0.1773399014778325,0.2660098522167488,0.0,41.17647058823529,55.00000000000001,63.63636363636363,0
25926,Jonathan Burkardt,2025,F,78,Bundesliga,169,Eintracht Frankfurt,1340.0,22,6.950747384155457,73.30097087378641,13.0,1.0,33.0,21.0,206.0,9.0,8.0,0.0,1.0,122.0,40.0,11.0,6.0,3.0,15.0,12.0,2.0,1,0,0.8731343283582089,0.0671641791044776,2.216417910447761,1.4104477611940298,13.835820895522389,0.6044776119402985,0.5373134328358209,0.0,0.0671641791044776,8.194029850746269,2.686567164179104,0.7388059701492538,0.4029850746268656,0.2014925373134328,1.007462686567164,0.8059701492537313,0.1343283582089552,0.0671641791044776,0.0,63.63636363636363,32.78688524590164,54.54545454545454,1
25927,Jean Philippe Mateta,2025,F,39,Premier League,52,Crystal Palace,2222.0,32,6.716471647164717,63.022508038585215,12.0,0.0,56.0,32.0,315.0,9.0,10.0,6.0,6.0,292.0,110.0,31.0,14.0,9.0,19.0,21.0,18.0,2,0,0.486048604860486,0.0,2.2682268226822684,1.296129612961296,12.75877587758776,0.3645364536453646,0.405040504050405,0.243024302430243,0.243024302430243,11.827182718271828,4.455445544554456,1.2556255625562556,0.5670567056705671,0.3645364536453646,0.7695769576957696,0.8505850585058506,0.7290729072907292,0.081008100810081,0.0,57.14285714285714,37.67123287671233,45.16129032258064,1
